place_id,nama_wisata,deskripsi,kategori,kota,harga,rating,lat,long,gambar,fitur_gabungan
567,Candi Kedulan,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,4.0,-7.7425947,110.4697271,https://1.bp.blogspot.com/-2lWAJI5stuQ/XPjzbGF8esI/AAAAAAAAHUY/IX8zuNvEWSoDeOVnBRx5T40zbBhAJWgcQCLcBGAs/s1600/Candi-Kedulan%2BTembi%2BNet.jpg,candi kedulan budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
568,Candi Kidal,"Candi Kidal, adalah salah satu candi warisan dari kerajaan Singasari. Candi ini dibangun sebagai bentuk penghormatan atas jasa besar Anusapati, Raja kedua dari Singhasari, yang memerintah selama 20 tahun (1227 - 1248).",Budaya,Malang,35000,5.0,-8.0258552,112.7090269,http://sejarahbudayanusantara.weebly.com/uploads/1/4/2/9/14296470/9205725_orig.jpg,candi kidal budaya malang candi kidal adalah salah satu candi warisan dari kerajaan singasari candi ini dibangun sebagai bentuk penghormatan atas jasa besar anusapati raja kedua dari singhasari yang memerintah selama 20 tahun 1227 1248
569,Candi Kimpulan,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,5.0,-7.6883659,110.4153318,https://sanjayatour.com/wp-content/uploads/2019/12/Tempat-Wisata-Candi-Di-Jogja.jpg,candi kimpulan budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
570,Candi Lumbung,"Candi Lumbung adalah salah satu kompleks percandian Buddha yang berada di dalam kompleks Taman Wisata Candi Prambanan, yaitu di sebelah candi Bubrah. Meskipun demikian, candi ini telah masuk ke wilayah Jawa Tengah, yaitu di Kabupaten Klaten.",Budaya,Klaten,35000,4.5,-7.7481201,110.4929439,https://asset.kompas.com/crops/GjICU3jgWCVvUHrKTD2LRYoQZP8=/0x1:1068x713/750x500/data/photo/2022/01/29/61f4b36835a99.jpg,candi lumbung budaya klaten candi lumbung adalah salah satu kompleks percandian buddha yang berada di dalam kompleks taman wisata candi prambanan yaitu di sebelah candi bubrah meskipun demikian candi ini telah masuk ke wilayah jawa tengah yaitu di kabupaten klaten
571,Candi Mendut,"Candi Mendut (bahasa Jawa:  , translit. Candhi Mendut) terletak di Desa Mendut, Kecamatan Mungkid, Kabupaten Magelang, Provimsi Jawa Tengah.",Budaya,Magelang,35000,4.6,-7.6048222,110.2301202,https://ksmtour.com/media/images/articles13/candi-mendut-jawa-tengah.jpg,candi mendut budaya magelang candi mendut bahasa jawa translit candhi mendut terletak di desa mendut kecamatan mungkid kabupaten magelang provimsi jawa tengah
572,Candi Pawon,"Candi Pawon terletak diantara Candi Mendut dan Candi Borobudur, tepat berjarak 1,75 km dari Candi Borobudur dan 1,15 km dari Candi Mendut. Candi Mendut terletak di Dusun Brojonalan, Kelurahan Wanurejo, Kecamatan Borobudur, Kabupaten Magelang, Jawa Tengah.",Budaya,Magelang,35000,5.0,-7.6061281,110.2195602,https://alodiatour.com/wp-content/uploads/2018/12/lokasi-candi-pawon.jpg,candi pawon budaya magelang candi pawon terletak diantara candi mendut dan candi borobudur tepat berjarak 1 75 km dari candi borobudur dan 1 15 km dari candi mendut candi mendut terletak di dusun brojonalan kelurahan wanurejo kecamatan borobudur kabupaten magelang jawa tengah
573,Candi Penataran,"sCandi Penataran atau nama aslinya adalah Candi Palah adalah sebuah gugusan candi bersifat keagamaan Hindu Siwaitis yang terletak di Desa Penataran, Kecamatan Nglegok, Kabupaten Blitar, Jawa Timur. Candi termegah dan terluas di Jawa Timur ini terletak di lereng barat daya Gunung Kelud, di sebelah utara Blitar, pada ketinggian 450 meter di atas permukaan laut.",Budaya,Blitar,35000,5.0,-8.0161052,112.2092511,https://www.gotravelaindonesia.com/wp-content/uploads/candi-penataran.jpg,candi penataran budaya blitar scandi penataran atau nama aslinya adalah candi palah adalah sebuah gugusan candi bersifat keagamaan hindu siwaitis yang terletak di desa penataran kecamatan nglegok kabupaten blitar jawa timur candi termegah dan terluas di jawa timur ini terletak di lereng barat daya gunung kelud di sebelah utara blitar pada ketinggian 450 meter di atas permukaan laut
574,Candi Plaosan,"Candi Plaosan (Hanacaraka:  , Candhi Plaosan) adalah sebutan untuk kompleks percandian yang terletak di Dukuh Plaosan, Desa Bugisan, Kecamatan Prambanan, Kabupaten Klaten, Provinsi Jawa Tengah, Indonesia. Candi ini terletak kira-kira satu kilometer ke arah timur-laut dari Candi Sewu atau Candi Prambanan.",Budaya,Klaten,35000,5.0,-7.74056,110.5045511,https://cdn-2.tstatic.net/travel/foto/bank/images/pemandangan-candi-plaosan-prambanan-klaten-jawa-tengah.jpg,candi plaosan budaya klaten candi plaosan hanacaraka candhi plaosan adalah sebutan untuk kompleks percandian yang terletak di dukuh plaosan desa bugisan kecamatan prambanan kabupaten klaten provinsi jawa tengah indonesia candi ini terletak kira kira satu kilometer ke arah timur laut dari candi sewu atau candi prambanan
575,Candi Sambisari,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,4.5,-7.7623668,110.446949,https://travelspromo.com/wp-content/uploads/2019/04/Candi-Sambisari-Yogyakarta-Barracudax.jpg,candi sambisari budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
576,Candi Sari,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia.",Budaya,Yogyakarta,35000,5.0,-7.7615065,110.4742174,https://www.rentalmobiljogja.co.id/wp-content/uploads/2021/03/Candi-Sari-di-Jogja-e1616375838998.jpg,candi sari budaya yogyakarta daerah istimewa yogyakarta disingkat di yogyakarta atau diy adalah daerah istimewa setingkat provinsi di indonesia yang merupakan peleburan dari negara kesultanan yogyakarta dan negara kadipaten paku alaman dengan ibu kota di kota yogyakarta daerah istimewa yogyakarta terletak di bagian selatan pulau jawa dan berbatasan dengan provinsi jawa tengah dan samudra hindia
577,Candi Singosari,"Singosari adalah sebuah kecamatan di bagian utara Kabupaten Malang, Provinsi Jawa Timur, Indonesia. Kecamatan ini berada di sebelah utara Kota Malang, kecamatan ini dilintasi jalur utama Surabaya-Malang.",Budaya,Malang,35000,4.5,-7.8877283,112.6638852,https://jejakpiknik.com/wp-content/uploads/2017/10/@yovi_507.jpg,candi singosari budaya malang singosari adalah sebuah kecamatan di bagian utara kabupaten malang provinsi jawa timur indonesia kecamatan ini berada di sebelah utara kota malang kecamatan ini dilintasi jalur utama surabaya malang
578,Candi Sojiwan,"Candi Sojiwan (Candi Sajiwan) adalah sebuah candi Buddhis yang terletak di desa Kebon Dalem Kidul, kecamatan Prambanan, kabupaten Klaten, Jawa Tengah. Sebuah ciri khas candi ini ialah adanya sekitar 20 relief di kaki candi yang berhubungan dengan cerita-cerita Pancatantra atau Jataka dari India.",Budaya,Klaten,35000,5.0,-7.7608885,110.4961263,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhx8IHQQoKB5mOEzOVgkeqIX3JUOm9WWfKu8AdCQE3msnAcv_Bwmcg1A67KSJI5TVImy1LlWQxLNKUo5GPcCzPDPzSBMY1ag7Q4qPawRtLpQxdF4UPpJTjAt0JYvdU-ocYzRywvVUFGiRk/s1600/Tempat+Wisata+Candi+Sojiwan+Klaten-1.jpg,candi sojiwan budaya klaten candi sojiwan candi sajiwan adalah sebuah candi buddhis yang terletak di desa kebon dalem kidul kecamatan prambanan kabupaten klaten jawa tengah sebuah ciri khas candi ini ialah adanya sekitar 20 relief di kaki candi yang berhubungan dengan cerita cerita pancatantra atau jataka dari india
579,Candi Sukuh,"Candi Sukuh  diperkirakan dibangun pada masa akhir Kerajaan Majapahit, yaitu abad ke-15, pada masa pemerintahan Ratu Suhita (1429 1446). Situs Candi Sukuh pertama kali ditemukan oleh Johnson pada tahun 1815 dibawah masa kepemimpinan Jenderal Raffles.",Budaya,Karanganyar,35000,5.0,-7.6273153,111.1315373,https://idetrips.com/wp-content/uploads/2019/08/candi-sukuh-mesoamerican-architecture.jpg,candi sukuh budaya karanganyar candi sukuh diperkirakan dibangun pada masa akhir kerajaan majapahit yaitu abad ke 15 pada masa pemerintahan ratu suhita 1429 1446 situs candi sukuh pertama kali ditemukan oleh johnson pada tahun 1815 dibawah masa kepemimpinan jenderal raffles
580,Candi Sumberawan,"Candi Sumberawan merupakan salah satu candi yang memiliki bentuk yang sangat unik yaitu hanya berupa sebuah stupa, berlokasi di Desa Toyomarto, Kecamatan Singosari, Kabupaten Malang, Jawa Timur. Dengan jarak sekitar 6 km dari Candi Singosari.",Budaya,Malang,35000,5.0,-7.8553522,112.6448149,https://ksmtour.com/media/images/articles21/candi-sumberawan-jawa-timur.jpg,candi sumberawan budaya malang candi sumberawan merupakan salah satu candi yang memiliki bentuk yang sangat unik yaitu hanya berupa sebuah stupa berlokasi di desa toyomarto kecamatan singosari kabupaten malang jawa timur dengan jarak sekitar 6 km dari candi singosari
581,Candi Tegowangi,"Candi Tegowangi merupakan candi yang terletak di Desa Tegowangi, Kecamatan Plemahan, Kabupaten Kediri, Jawa Timur, Indonesia. Menurut Kitab Pararaton, candi ini merupakan tempat pendharmaan Bhre Matahun.",Budaya,Kediri,35000,4.5,-7.7349327,112.161192,https://i2.wp.com/www.tempatwisata.pro/media/uploads/3088/0a2de0bd725900535dea95c956b33873.jpg,candi tegowangi budaya kediri candi tegowangi merupakan candi yang terletak di desa tegowangi kecamatan plemahan kabupaten kediri jawa timur indonesia menurut kitab pararaton candi ini merupakan tempat pendharmaan bhre matahun
582,Candi Tikus,"Candi Tikus adalah sebuah peninggalan dari kerajaan yang bercorak Hindu yang terletak di Kompleks Trowulan, tepatnya di dukuh Dinuk, Desa Temon, Kecamatan Trowulan, Kabupaten Mojokerto, Jawa Timur. Nama  Tikus  hanya merupakan sebutan yang digunakan masyarakat setempat.",Budaya,Mojokerto,35000,4.5,-7.5716315,112.4035216,http://1.bp.blogspot.com/-33_XXjyU5NI/VQlql7EpgaI/AAAAAAAAADE/h-vy-XsoOlw/s1600/CANDI%2BTIKUS.jpg,candi tikus budaya mojokerto candi tikus adalah sebuah peninggalan dari kerajaan yang bercorak hindu yang terletak di kompleks trowulan tepatnya di dukuh dinuk desa temon kecamatan trowulan kabupaten mojokerto jawa timur nama tikus hanya merupakan sebutan yang digunakan masyarakat setempat
583,Candi Wringin Lawang,"Gapura Wringinlawang adalah sebuah gapura peninggalan kerajaan Majapahit abad ke-14 yang berada di Jatipasar, Kecamatan Trowulan, Kabupaten Mojokerto, Jawa Timur, Indonesia. Bangunan ini terletak tak jauh ke selatan dari jalan utama di Jatipasar.",Budaya,Mojokerto,35000,5.0,-7.5419685,112.3909512,https://pariwisata.mojokertokab.go.id/storage/01HKVN770HCNZ3X56HEKHDPBA3.jpg,candi wringin lawang budaya mojokerto gapura wringinlawang adalah sebuah gapura peninggalan kerajaan majapahit abad ke 14 yang berada di jatipasar kecamatan trowulan kabupaten mojokerto jawa timur indonesia bangunan ini terletak tak jauh ke selatan dari jalan utama di jatipasar
584,Gunung Arjuno,"Gunung Arjuno (terkadang dieja Gunung Arjuna) adalah sebuah gunung berapi kerucut (istirahat) di Jawa Timur, Indonesia dengan ketinggian 3.339 m dpl. Gunung Arjuno secara administratif terletak di perbatasan Kota Batu, Kabupaten Malang, dan Kabupaten Pasuruan dan berada di bawah pengelolaan Taman Hutan Raya Raden Soerjo.",Cagar Alam,Malang,17500,4.5,-8.2219,112.7795,https://getlost.id/wp-content/uploads/2021/09/@satyawinnie-1068x1335.jpg,gunung arjuno cagar alam malang gunung arjuno terkadang dieja gunung arjuna adalah sebuah gunung berapi kerucut istirahat di jawa timur indonesia dengan ketinggian 3 339 m dpl gunung arjuno secara administratif terletak di perbatasan kota batu kabupaten malang dan kabupaten pasuruan dan berada di bawah pengelolaan taman hutan raya raden soerjo
585,Gunung Bromo,"Gunung Bromo atau dalam bahasa Tengger dieja ""Brama"", juga disebut Kaldera Tengger, adalah sebuah gunung berapi aktif di Jawa Timur, Indonesia. Gunung ini memiliki ketinggian 2.614 meter di atas permukaan laut dan berada dalam empat wilayah kabupaten, yakni Kabupaten Probolinggo, Kabupaten Pasuruan, Kabupaten Lumajang, dan Kabupaten Malang.",Cagar Alam,Probolinggo,31500,4.7,-7.9420691,112.9529769,http://anekatempatwisata.com/wp-content/uploads/2014/03/Gunung-Bromo.jpg,gunung bromo cagar alam probolinggo gunung bromo atau dalam bahasa tengger dieja brama juga disebut kaldera tengger adalah sebuah gunung berapi aktif di jawa timur indonesia gunung ini memiliki ketinggian 2 614 meter di atas permukaan laut dan berada dalam empat wilayah kabupaten yakni kabupaten probolinggo kabupaten pasuruan kabupaten lumajang dan kabupaten malang
586,Gunung Burangrang,"Kabupaten Purwakarta (bahasa Sunda:  ) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Barat, Indonesia. Ibu kota kabupaten ini berada di Kecamatan Purwakarta Kota.",Cagar Alam,Purwakarta,17500,4.7,-6.7740399,107.5556983,https://bekelsego.com/wp-content/uploads/2024/01/Gunung-Burangrang.jpg,gunung burangrang cagar alam purwakarta kabupaten purwakarta bahasa sunda adalah sebuah wilayah kabupaten yang terletak di provinsi jawa barat indonesia ibu kota kabupaten ini berada di kecamatan purwakarta kota
587,Gunung Ciremai,"Gunung Ceremai (sering kali secara salah kaprah dinamakan Ciremai, Latin: Gunung Cerem ) adalah gunung berapi kerucut yang secara administratif termasuk dalam wilayah dua kabupaten, yakni Kabupaten Kuningan dan Kabupaten Cirebon, Provinsi Jawa Barat. Posisi geografis puncaknya terletak pada kordinat 6  53' 30"" LS dan 108  24' 00"" BT, dengan ketinggian 3.078 meter di atas permukaan laut.",Cagar Alam,Kuningan,17500,4.4,-6.8800193,108.4104831,https://jalanjalanaja.com/wp-content/uploads/2022/10/Ciremai.jpg,gunung ciremai cagar alam kuningan gunung ceremai sering kali secara salah kaprah dinamakan ciremai latin gunung cerem adalah gunung berapi kerucut yang secara administratif termasuk dalam wilayah dua kabupaten yakni kabupaten kuningan dan kabupaten cirebon provinsi jawa barat posisi geografis puncaknya terletak pada kordinat 6 53 30 ls dan 108 24 00 bt dengan ketinggian 3 078 meter di atas permukaan laut
588,Gunung Galunggung,"Gunung Galunggung (Aksara Sunda Baku:    ) merupakan gunung api dengan ketinggian 2.240 meter di atas permukaan laut, dengan puncak tertingginya yakni Puncak Beuti Canar yang memiliki ketinggian 2.240 Mdpl. Gunung ini terletak sekitar 17 km dari pusat kota Tasikmalaya, Jawa Barat.",Cagar Alam,Tasikmalaya,17500,4.5,-7.2561523,108.0760925,https://travelspromo.com/wp-content/uploads/2022/02/Ratusan-anak-tangga-menuju-kawah-Gunung-Galunggung-indrasutantoo-e1645071841210.jpg,gunung galunggung cagar alam tasikmalaya gunung galunggung aksara sunda baku merupakan gunung api dengan ketinggian 2 240 meter di atas permukaan laut dengan puncak tertingginya yakni puncak beuti canar yang memiliki ketinggian 2 240 mdpl gunung ini terletak sekitar 17 km dari pusat kota tasikmalaya jawa barat
589,Gunung Gamping,"Gunung Gamping merupakan salah satu destinasi wisata unggulan di Karanganyar. Dari kawasan dataran tinggi ini, pengunjung dapat menyaksikan panorama alam yang spektakuler, menghirup udara pegunungan yang segar, serta menikmati momen matahari terbit atau terbenam yang memukau.",Cagar Alam,Karanganyar,17500,4.6,-7.669167,111.091667,https://cdn-2.tstatic.net/tribunnews/foto/bank/images/gunung-gamping-desa-bandardawung.jpg,gunung gamping cagar alam karanganyar gunung gamping merupakan salah satu destinasi wisata unggulan di karanganyar dari kawasan dataran tinggi ini pengunjung dapat menyaksikan panorama alam yang spektakuler menghirup udara pegunungan yang segar serta menikmati momen matahari terbit atau terbenam yang memukau
590,Gunung Gede,"Gunung Gede (Aksara Sunda Baku:    , Gunung Ged , Gunung Gemuruh, bahasa Belanda: Blaauwberg) merupakan sebuah gunung berapi kerucut tipe A yang berada di bagian barat Pulau Jawa, Indonesia. Gunung Gede berada dalam ruang lingkup Taman Nasional Gede Pangrango, yang merupakan salah satu dari lima taman nasional yang pertama kali diumumkan di Indonesia pada tahun 1980.",Cagar Alam,Cianjur,17500,4.7,-6.7878411,106.9817166,https://asset.kompas.com/crops/20_aQ0D6Q2pOi2lSXV26DL5mXVw=/5x0:1000x663/1200x800/data/photo/2020/10/20/5f8eb67f00b85.jpg,gunung gede cagar alam cianjur gunung gede aksara sunda baku gunung ged gunung gemuruh bahasa belanda blaauwberg merupakan sebuah gunung berapi kerucut tipe a yang berada di bagian barat pulau jawa indonesia gunung gede berada dalam ruang lingkup taman nasional gede pangrango yang merupakan salah satu dari lima taman nasional yang pertama kali diumumkan di indonesia pada tahun 1980
